Gene_id,readcount_S_111,readcount_S_CON,log2FoldChange,pval,padj,Gene description,Gene name
PGSC0003DMG400031145,459.3808009,876.997492,-0.93288,9.13E-07,6.83E-05,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400031145],
PGSC0003DMG400031166,10389.85451,6750.283422,0.62216,0.0003855,0.010206,Nucleoside diphosphate kinase [Source:PGSC_GENE;Acc:PGSC0003DMG400031166],
PGSC0003DMG400031228,538.9913961,356.346635,0.59698,0.0028928,0.0463,LRR receptor-like serine/threonine-protein kinase [Source:PGSC_GENE;Acc:PGSC0003DMG400031228],
PGSC0003DMG400031263,106.1754895,220.2592673,-1.0528,1.77E-05,0.00086213,Phytochrome kinase substrate 1 [Source:PGSC_GENE;Acc:PGSC0003DMG400031263],
PGSC0003DMG400031271,4663.233022,7150.176731,-0.61665,0.00030096,0.0084852,AAA ATPase [Source:PGSC_GENE;Acc:PGSC0003DMG400031271],
PGSC0003DMG400031288,116.9225403,206.6373042,-0.82155,0.00087998,0.019408,Transcription factor [Source:PGSC_GENE;Acc:PGSC0003DMG400031288],
PGSC0003DMG400031313,1134.609388,754.8706714,0.58789,0.0015471,0.029159,Zinc finger protein [Source:PGSC_GENE;Acc:PGSC0003DMG400031313],
PGSC0003DMG400031346,745.3262573,479.1197781,0.63749,0.00099417,0.021176,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400031346],
PGSC0003DMG400031365,3023.177866,6533.871242,-1.1119,4.06E-11,8.08E-09,Phenylalanine ammonia-lyase [Source:PGSC_GENE;Acc:PGSC0003DMG400031365],
PGSC0003DMG400031377,349.1577554,721.9681305,-1.0481,3.92E-08,4.17E-06,Integral membrane single C2 domain protein [Source:PGSC_GENE;Acc:PGSC0003DMG400031377],
PGSC0003DMG400031451,17.55414845,53.18807683,-1.5993,0.00018394,0.0057375,Hcr2-5D [Source:PGSC_GENE;Acc:PGSC0003DMG400031451],
PGSC0003DMG400031456,315.8910509,176.817628,0.83716,0.00011621,0.0039889,Proline transporter [Source:PGSC_GENE;Acc:PGSC0003DMG400031456],
PGSC0003DMG400031457,1001.19129,2368.134336,-1.242,3.13E-08,3.40E-06,Phenylalanine ammonia-lyase 1 [Source:PGSC_GENE;Acc:PGSC0003DMG400031457],
PGSC0003DMG400031467,82.69134803,29.85047557,1.47,4.37E-05,0.001802,Calmodulin-binding family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400031467],
PGSC0003DMG400031471,890.329931,1507.395237,-0.75965,1.88E-05,0.00090311,Leucine-rich repeat family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400031471],
PGSC0003DMG400031473,797.4638845,1156.243532,-0.53595,0.0026379,0.04345,S-adenosylmethionine-dependent methyltransferase [Source:PGSC_GENE;Acc:PGSC0003DMG400031473],
PGSC0003DMG400031477,23.18364463,56.99928118,-1.2978,0.0011212,0.023119,TMV resistance protein N [Source:PGSC_GENE;Acc:PGSC0003DMG400031477],
PGSC0003DMG400031522,61.32205233,175.365399,-1.5159,0.0021778,0.037521,Peptidylprolyl isomerase [Source:PGSC_GENE;Acc:PGSC0003DMG400031522],
PGSC0003DMG400031523,123.4404638,36.12439065,1.7728,0.0014321,0.027714,Glycine-rich cell wall structural protein 1.8 [Source:PGSC_GENE;Acc:PGSC0003DMG400031523],
PGSC0003DMG400031755,293.5850884,531.8930942,-0.85736,1.16E-05,0.00060769,Optic atrophy 3 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400031755],
PGSC0003DMG400031758,1272.674207,508.5606076,1.3234,2.72E-06,0.00017764,Phospholipase A1 [Source:PGSC_GENE;Acc:PGSC0003DMG400031758],
PGSC0003DMG400031819,1353.734452,2181.367972,-0.68829,5.58E-05,0.0021816,Ethylene receptor homolog [Source:PGSC_GENE;Acc:PGSC0003DMG400031819],
PGSC0003DMG400031842,70.67114491,179.0021535,-1.3408,0.00088264,0.019425,Nutrient reservoir [Source:PGSC_GENE;Acc:PGSC0003DMG400031842],
PGSC0003DMG400031851,31.70817115,72.59147585,-1.1949,0.0023293,0.039497,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400031851],
PGSC0003DMG400031861,82.21966954,151.7607367,-0.88424,0.00074524,0.017194,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400031861],
PGSC0003DMG400032136,351.4847145,216.8075222,0.69705,0.00081115,0.018292,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400032136],
PGSC0003DMG400032156,124.4722437,227.3238101,-0.86892,0.00033197,0.0091683,"Oxidoreductase, 2OG-Fe(II) oxygenase family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400032156]",
PGSC0003DMG400032208,294.8164432,565.9622353,-0.94089,1.73E-06,0.00011962,"Oxidoreductase, 2OG-Fe(II) oxygenase family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400032208]",
PGSC0003DMG400032233,162.4341661,79.11755922,1.0378,0.00017559,0.0055372,Cysteine-rich extensin-2 [Source:PGSC_GENE;Acc:PGSC0003DMG400032233],
PGSC0003DMG400032249,1496.293288,396.4686103,1.9161,1.11E-05,0.00058384,Non-specific lipid-transfer protein [Source:PGSC_GENE;Acc:PGSC0003DMG400032249],
PGSC0003DMG400032274,85.40066656,40.74015749,1.0678,0.0016432,0.030434,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400032274],
PGSC0003DMG400032281,160.8625654,275.1429462,-0.77435,0.00074736,0.017222,NBS-LRR resistance protein [Source:PGSC_GENE;Acc:PGSC0003DMG400032281],
PGSC0003DMG400032289,455.250717,2063.724849,-2.1805,1.16E-12,3.11E-10,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400032289],
PGSC0003DMG400032481,340.9820523,534.7697765,-0.64922,0.0016432,0.030434,Anthocyanin permease [Source:PGSC_GENE;Acc:PGSC0003DMG400032481],
PGSC0003DMG400032498,176.5414376,349.9807345,-0.98727,3.39E-06,0.00021368,Protein kinase [Source:PGSC_GENE;Acc:PGSC0003DMG400032498],
PGSC0003DMG400032506,482.0344156,304.191144,0.66416,0.0014855,0.028375,Copper ion binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400032506],
PGSC0003DMG400032534,148.654331,642.3042632,-2.1113,7.99E-06,0.00044443,Early nodulin 75 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400032534],
PGSC0003DMG400032555,329.4460093,676.3765012,-1.0378,0.000737,0.017078,NAC domain protein [Source:PGSC_GENE;Acc:PGSC0003DMG400032555],
PGSC0003DMG400032771,5.35987327,31.45003548,-2.5528,1.32E-05,0.00067744,MTN3 homolog [Source:PGSC_GENE;Acc:PGSC0003DMG400032771],
PGSC0003DMG400032793,25.36737276,75.76645072,-1.5786,1.20E-05,0.00062532,Heat stress transcription factor HSFA9 [Source:PGSC_GENE;Acc:PGSC0003DMG400032793],
PGSC0003DMG400032817,40.06869405,119.8921966,-1.5812,6.20E-07,4.91E-05,Squamosa promoter binding [Source:PGSC_GENE;Acc:PGSC0003DMG400032817],
PGSC0003DMG400032820,1755.271171,4411.535267,-1.3296,1.10E-07,1.06E-05,Protein phosphatase 2c [Source:PGSC_GENE;Acc:PGSC0003DMG400032820],
PGSC0003DMG400033038,73.14710026,171.7649522,-1.2316,1.19E-05,0.00062414,Isochorismate synthase [Source:PGSC_GENE;Acc:PGSC0003DMG400033038],
PGSC0003DMG400033043,33.64246747,82.42259921,-1.2928,0.00021901,0.0066061,MYB domain class transcription factor [Source:PGSC_GENE;Acc:PGSC0003DMG400033043],
PGSC0003DMG400033045,1591.22264,1073.892703,0.56729,0.0015442,0.029121,EMB514 [Source:PGSC_GENE;Acc:PGSC0003DMG400033045],
PGSC0003DMG400033049,191.3121793,310.549432,-0.69889,0.0010862,0.022577,Brassinosteroid LRR receptor kinase [Source:PGSC_GENE;Acc:PGSC0003DMG400033049],
PGSC0003DMG400033123,969.4146342,2668.06593,-1.4606,2.20E-16,1.12E-13,Basic 7S globulin 2 small subunit [Source:PGSC_GENE;Acc:PGSC0003DMG400033123],
PGSC0003DMG400033126,673.7255694,1450.75317,-1.1066,2.23E-07,1.95E-05,Aspartate kinase [Source:PGSC_GENE;Acc:PGSC0003DMG400033126],
PGSC0003DMG400033127,544.4288658,921.285237,-0.7589,0.0018972,0.033887,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400033127],
PGSC0003DMG400033141,74.76096901,133.4027313,-0.83543,0.0017427,0.031804,"Pentatricopeptide repeat-containing protein, mitochondrial [Source:PGSC_GENE;Acc:PGSC0003DMG400033141]",
PGSC0003DMG400033171,33.41026077,107.9410014,-1.6919,9.05E-08,8.79E-06,Cytochrome P450 [Source:PGSC_GENE;Acc:PGSC0003DMG400033171],
PGSC0003DMG400033566,87.9818116,146.9584571,-0.74013,0.0031566,0.049553,Flavonol synthase/flavanone 3-hydroxylase [Source:PGSC_GENE;Acc:PGSC0003DMG400033566],
PGSC0003DMG400033583,1050.023603,649.4296829,0.69318,0.00019894,0.0060881,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400033583],
PGSC0003DMG400033587,111.8551004,202.3044609,-0.8549,0.000337,0.0092744,Proline-rich protein [Source:PGSC_GENE;Acc:PGSC0003DMG400033587],
PGSC0003DMG400033650,198.9339767,601.70364,-1.5968,3.28E-06,0.00020662,Sterol desaturase [Source:PGSC_GENE;Acc:PGSC0003DMG400033650],
PGSC0003DMG400033685,5745.616081,8301.031459,-0.53083,0.0017087,0.031386,Calmodulin [Source:PGSC_GENE;Acc:PGSC0003DMG400033685],
PGSC0003DMG400033687,247.5647366,581.8259415,-1.2328,1.22E-07,1.15E-05,"Hydrolase, alpha/beta fold family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400033687]",
PGSC0003DMG400033688,15.99524628,51.81894979,-1.6958,0.00012263,0.0041586,Tartrate-resistant acid phosphatase type 5 [Source:PGSC_GENE;Acc:PGSC0003DMG400033688],
PGSC0003DMG400033689,2862.343789,4949.503205,-0.79009,7.80E-05,0.0028871,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400033689],
PGSC0003DMG400033876,89.70239783,183.3620716,-1.0315,3.71E-05,0.0015744,TAF-3 [Source:PGSC_GENE;Acc:PGSC0003DMG400033876],
PGSC0003DMG400033898,16.0754579,46.51643457,-1.5329,0.00075509,0.01733,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400033898],
PGSC0003DMG400033903,24953.93337,10581.57378,1.2377,1.06E-06,7.66E-05,SGRP-1 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400033903],
PGSC0003DMG400033928,4254.295838,7121.689539,-0.7433,0.0011868,0.024138,Peptidase S41 family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400033928],
PGSC0003DMG400034083,46.63026146,137.7500662,-1.5627,0.0030336,0.048132,Mitochondrial phosphate translocator [Source:PGSC_GENE;Acc:PGSC0003DMG400034083],
PGSC0003DMG400034115,357.3827222,1402.12663,-1.9721,7.92E-07,6.03E-05,Sesquiterpene cyclase [Source:PGSC_GENE;Acc:PGSC0003DMG400034115],
PGSC0003DMG400034296,224.3467354,123.2595688,0.86403,0.00024665,0.0072022,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400034296],
PGSC0003DMG400034307,3114.129001,4525.197063,-0.53915,0.0022304,0.038204,Histidine kinase 3B [Source:PGSC_GENE;Acc:PGSC0003DMG400034307],
PGSC0003DMG400034632,236.7123401,612.7859822,-1.3722,9.79E-06,0.000527,Glucosyltransferase [Source:PGSC_GENE;Acc:PGSC0003DMG400034632],
PGSC0003DMG400034790,1066.59806,2377.255828,-1.1563,2.88E-06,0.00018486,P69B protein [Source:PGSC_GENE;Acc:PGSC0003DMG400034790],
PGSC0003DMG400035337,4229.022916,2922.763505,0.53299,0.0029503,0.047099,L24 ribosomal protein [Source:PGSC_GENE;Acc:PGSC0003DMG400035337],
PGSC0003DMG400035643,397.9979256,1250.098949,-1.6512,1.08E-05,0.0005713,Drought-induced protein SDi [Source:PGSC_GENE;Acc:PGSC0003DMG400035643],
PGSC0003DMG400035878,345.4024012,173.0955791,0.99671,0.00029645,0.0083961,Fatty acid desaturase [Source:PGSC_GENE;Acc:PGSC0003DMG400035878],
PGSC0003DMG400035938,130.2501546,277.3529069,-1.0904,1.69E-06,0.00011766,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400035938],
PGSC0003DMG400035976,1727.732172,4133.169288,-1.2584,3.89E-13,1.15E-10,Glycosyltransferase [Source:PGSC_GENE;Acc:PGSC0003DMG400035976],
PGSC0003DMG400036004,364.2240772,230.6482125,0.65913,0.0011963,0.024254,Fatty acid desaturase [Source:PGSC_GENE;Acc:PGSC0003DMG400036004],
PGSC0003DMG400036966,80.50224069,141.6167601,-0.81489,0.0015131,0.028797,UDP-glucose 6-dehydrogenase [Source:PGSC_GENE;Acc:PGSC0003DMG400036966],
PGSC0003DMG400038332,385.4722542,933.6545931,-1.2763,0.0006211,0.014915,Subtilisin-like protease [Source:PGSC_GENE;Acc:PGSC0003DMG400038332],
PGSC0003DMG400039398,1.361535842,18.32547806,-3.7505,1.46E-05,0.00073043,Aluminum-activated malate transporter [Source:PGSC_GENE;Acc:PGSC0003DMG400039398],
PGSC0003DMG400039789,40.07480674,129.4753966,-1.6919,1.61E-08,1.86E-06,UDP-glucose glucosyltransferase [Source:PGSC_GENE;Acc:PGSC0003DMG400039789],
PGSC0003DMG400039791,40.99808103,88.02124703,-1.1023,0.00073984,0.017102,Cytochrome P450 [Source:PGSC_GENE;Acc:PGSC0003DMG400039791],
PGSC0003DMG400041402,106.5647452,185.2799564,-0.79798,0.0009414,0.020345,Basic 7S globulin 2 small subunit [Source:PGSC_GENE;Acc:PGSC0003DMG400041402],
PGSC0003DMG400041467,92.37535481,365.8789955,-1.9858,0.0023792,0.04021,Zinc-finger protein [Source:PGSC_GENE;Acc:PGSC0003DMG400041467],
PGSC0003DMG400041963,137.3029558,279.8873267,-1.0275,8.86E-06,0.00048768,Soul heme-binding family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400041963],
PGSC0003DMG400042273,741.0301468,1110.136198,-0.58313,0.00082361,0.01852,"4,5-DOPA dioxygenase extradiol [Source:PGSC_GENE;Acc:PGSC0003DMG400042273]",
PGSC0003DMG400042445,126.5348178,263.8569962,-1.0602,7.00E-05,0.0026248,Subtilisin-like protease [Source:PGSC_GENE;Acc:PGSC0003DMG400042445],
PGSC0003DMG400042481,22.51602326,195.6503091,-3.1193,1.03E-25,1.69E-22,Circadian clock coupling factor ZGT [Source:PGSC_GENE;Acc:PGSC0003DMG400042481],
PGSC0003DMG400042768,116.7091012,263.8555812,-1.1768,2.75E-06,0.0001788,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400042768],
PGSC0003DMG400042968,306.5253476,192.8013965,0.66889,0.0020961,0.036517,Ring finger protein [Source:PGSC_GENE;Acc:PGSC0003DMG400042968],
PGSC0003DMG400043373,2841.23673,4922.295592,-0.79281,0.0013302,0.026231,"6-phosphogluconate dehydrogenase, decarboxylating [Source:PGSC_GENE;Acc:PGSC0003DMG400043373]",
PGSC0003DMG400043507,30.61224825,139.3994192,-2.187,8.37E-13,2.33E-10,Cation-transporting atpase plant [Source:PGSC_GENE;Acc:PGSC0003DMG400043507],
PGSC0003DMG400043736,175.4742424,100.2788291,0.80724,0.0020091,0.035418,PR1 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400043736],
PGSC0003DMG400044171,238.1077553,456.4226877,-0.93876,0.0002285,0.006826,P69E protein [Source:PGSC_GENE;Acc:PGSC0003DMG400044171],
PGSC0003DMG400045603,4.247877656,31.25472758,-2.8793,4.29E-05,0.0017733,Regulator of gene silencing [Source:PGSC_GENE;Acc:PGSC0003DMG400045603],
PGSC0003DMG400046040,741.3698775,445.5642871,0.73456,9.29E-05,0.0033238,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400046040],
PGSC0003DMG400046546,308.9989292,584.7410223,-0.9202,0.00029904,0.0084503,Tir-nbs resistance protein [Source:PGSC_GENE;Acc:PGSC0003DMG400046546],
PGSC0003DMG400046676,144.0727457,312.029206,-1.1149,0.00050055,0.012614,Peroxisomal biogenesis factor [Source:PGSC_GENE;Acc:PGSC0003DMG400046676],
PGSC0003DMG400046726,78.00462727,240.978264,-1.6273,3.10E-11,6.29E-09,F-box family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400046726],
PGSC0003DMG400046804,1368.310246,2227.757498,-0.7032,5.56E-05,0.0021789,Mitochondrial substrate carrier family protein isoform 1 [Source:PGSC_GENE;Acc:PGSC0003DMG400046804],
PGSC0003DMG400047346,474.7587139,1440.467795,-1.6013,2.27E-18,1.53E-15,BRASSINOSTEROID INSENSITIVE 1-associated receptor kinase 1 [Source:PGSC_GENE;Acc:PGSC0003DMG400047346],
PGSC0003DMG401000057,122.9295875,227.0916493,-0.88544,0.00013879,0.0045916,Mitogen-activated protein kinase 4 [Source:PGSC_GENE;Acc:PGSC0003DMG401000057],
PGSC0003DMG401000527,788.6289528,1272.771173,-0.69055,0.00086216,0.019137,Peptidyl-prolyl cis-trans isomerase [Source:PGSC_GENE;Acc:PGSC0003DMG401000527],
PGSC0003DMG401000554,315.8768271,1030.329218,-1.7057,1.56E-18,1.10E-15,Calcium ion binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG401000554],
PGSC0003DMG401000923,880.389813,1347.882664,-0.61448,0.00058279,0.014181,NIM1 2 [Source:PGSC_GENE;Acc:PGSC0003DMG401000923],
PGSC0003DMG401001235,191.9727919,385.68721,-1.0065,0.00041968,0.010967,EMB1441 [Source:PGSC_GENE;Acc:PGSC0003DMG401001235],
PGSC0003DMG401001494,152.802012,77.52305064,0.97897,0.0003184,0.008896,TSI-1 protein [Source:PGSC_GENE;Acc:PGSC0003DMG401001494],
PGSC0003DMG401001610,295.1382573,456.2226223,-0.62835,0.0026624,0.043738,Auxin-induced SAUR [Source:PGSC_GENE;Acc:PGSC0003DMG401001610],
PGSC0003DMG401001731,1891.351528,5191.674155,-1.4568,1.38E-07,1.29E-05,Ascorbate peroxidase [Source:PGSC_GENE;Acc:PGSC0003DMG401001731],
PGSC0003DMG401001941,0.24622022,8.180587613,-5.0542,0.0015158,0.028814,Cytochrome P450 [Source:PGSC_GENE;Acc:PGSC0003DMG401001941],
PGSC0003DMG401002270,160.3422934,66.18593668,1.2766,2.61E-06,0.00017298,Mutt domain protein [Source:PGSC_GENE;Acc:PGSC0003DMG401002270],
PGSC0003DMG401002683,1541.627176,865.4216434,0.83298,0.00024503,0.0071752,Heat stress transcription factor A3 [Source:PGSC_GENE;Acc:PGSC0003DMG401002683],
PGSC0003DMG401003179,183.1247494,483.2771328,-1.4,1.39E-05,0.00070607,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG401003179],
PGSC0003DMG401003767,51.04583813,132.815024,-1.3796,0.00058145,0.01416,Lysine-specific histone demethylase [Source:PGSC_GENE;Acc:PGSC0003DMG401003767],
PGSC0003DMG401004125,711.6395735,456.7270222,0.63981,0.0013137,0.026038,Aldehyde dehydrogenase (NAD+) [Source:PGSC_GENE;Acc:PGSC0003DMG401004125],
PGSC0003DMG401004779,384.9654503,602.655159,-0.6466,0.00076514,0.017509,Cytochrome P450 [Source:PGSC_GENE;Acc:PGSC0003DMG401004779],
PGSC0003DMG401004858,73.19674184,135.9244431,-0.89295,0.00080377,0.018165,Ran GTPase binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG401004858],
PGSC0003DMG401005194,153.0293669,372.8987925,-1.285,2.12E-09,2.95E-07,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG401005194],
PGSC0003DMG401005729,65.42431865,138.7250659,-1.0843,7.92E-05,0.0029194,Wall-associated kinase [Source:PGSC_GENE;Acc:PGSC0003DMG401005729],
PGSC0003DMG401006099,25.04420672,66.2519052,-1.4035,0.00023395,0.0069553,Endonuclease III [Source:PGSC_GENE;Acc:PGSC0003DMG401006099],
PGSC0003DMG401006826,214.7458915,394.2258861,-0.87639,0.0026235,0.043282,Aldehyde oxidase [Source:PGSC_GENE;Acc:PGSC0003DMG401006826],
PGSC0003DMG401007028,318.884681,522.4012153,-0.71212,0.0021294,0.036994,1-O-acylglucose:anthocyanin-O-acyltransferase [Source:PGSC_GENE;Acc:PGSC0003DMG401007028],
PGSC0003DMG401007600,163.5050567,300.7505921,-0.87923,0.00025431,0.0073911,Pentatricopeptide repeat-containing protein [Source:PGSC_GENE;Acc:PGSC0003DMG401007600],
PGSC0003DMG401007970,1586.317125,1045.959523,0.60085,0.00088514,0.019425,Serine/threonine-protein kinase [Source:PGSC_GENE;Acc:PGSC0003DMG401007970],
PGSC0003DMG401008349,29.86025334,68.81899631,-1.2046,0.00053323,0.013292,Cc-nbs-lrr resistance protein [Source:PGSC_GENE;Acc:PGSC0003DMG401008349],
PGSC0003DMG401009161,142.3629031,248.1228541,-0.80148,0.00032203,0.0089575,Receptor kinase [Source:PGSC_GENE;Acc:PGSC0003DMG401009161],
PGSC0003DMG401009929,208.9204023,344.1022619,-0.71988,0.00092137,0.020057,Light-harvesting complex II protein Lhcb7 [Source:PGSC_GENE;Acc:PGSC0003DMG401009929],
PGSC0003DMG401010896,117.547735,223.0568354,-0.92416,0.00018193,0.0056861,Isoform 2 of Putative E3 ubiquitin-protein ligase XBAT35 [Source:PGSC_GENE;Acc:PGSC0003DMG401010896],
PGSC0003DMG401011239,40.77384006,79.80858904,-0.9689,0.0032036,0.049949,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG401011239],
PGSC0003DMG401011252,250.9282486,1007.964701,-2.0061,3.19E-24,4.32E-21,Linalool synthase [Source:PGSC_GENE;Acc:PGSC0003DMG401011252],
PGSC0003DMG401011372,56.49098105,112.5524426,-0.9945,0.00054932,0.013568,Thiamin pyrophosphokinase [Source:PGSC_GENE;Acc:PGSC0003DMG401011372],
PGSC0003DMG401011536,38.99690733,136.9374784,-1.8121,1.08E-09,1.57E-07,Anthocyanin acyltransferase [Source:PGSC_GENE;Acc:PGSC0003DMG401011536],
PGSC0003DMG401011882,93.46021951,187.222568,-1.0023,9.13E-05,0.0032844,Formyltetrahydrofolate deformylase [Source:PGSC_GENE;Acc:PGSC0003DMG401011882],
PGSC0003DMG401012010,164.0652271,340.0386646,-1.0514,8.50E-05,0.003093,"Nuclear receptor binding set domain containing protein 1, nsd [Source:PGSC_GENE;Acc:PGSC0003DMG401012010]",
PGSC0003DMG401013295,13.01920593,44.61021897,-1.7767,0.00012185,0.0041412,"Myosin heavy chain, clone [Source:PGSC_GENE;Acc:PGSC0003DMG401013295]",
PGSC0003DMG401014059,280.4028793,598.029852,-1.0927,4.49E-05,0.0018397,Protein phosphatase [Source:PGSC_GENE;Acc:PGSC0003DMG401014059],
PGSC0003DMG401014160,97.53322672,198.3589465,-1.0241,4.83E-05,0.0019532,Protein WAX2 [Source:PGSC_GENE;Acc:PGSC0003DMG401014160],
PGSC0003DMG401014557,552.3996015,884.7254964,-0.67952,0.00042223,0.011006,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG401014557],
PGSC0003DMG401014665,43.06565898,249.1448976,-2.5324,2.06E-10,3.47E-08,Mitochondrial phosphate carrier protein [Source:PGSC_GENE;Acc:PGSC0003DMG401014665],
PGSC0003DMG401014796,455.0297928,843.0362754,-0.88963,2.88E-06,0.00018486,Glycerol-3-phosphate acyltransferase [Source:PGSC_GENE;Acc:PGSC0003DMG401014796],
PGSC0003DMG401014997,901.3991104,2917.107624,-1.6943,1.09E-20,9.97E-18,Zinc finger protein [Source:PGSC_GENE;Acc:PGSC0003DMG401014997],
PGSC0003DMG401015009,111.3581875,242.7026937,-1.124,0.00034583,0.0094092,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG401015009],
PGSC0003DMG401015362,917.2219487,607.0858895,0.59537,0.0011613,0.023759,ATORC3/ORC3 [Source:PGSC_GENE;Acc:PGSC0003DMG401015362],
PGSC0003DMG401015455,437.6688528,269.8013932,0.69794,0.00075483,0.01733,Pore protein of 24 kD (OEP24) [Source:PGSC_GENE;Acc:PGSC0003DMG401015455],
PGSC0003DMG401015682,44.34192518,100.0711262,-1.1743,0.00018651,0.0058059,NL25 [Source:PGSC_GENE;Acc:PGSC0003DMG401015682],
PGSC0003DMG401015894,509.2244283,768.6821577,-0.59409,0.0012271,0.02473,Amt2 [Source:PGSC_GENE;Acc:PGSC0003DMG401015894],
PGSC0003DMG401017089,52.09174406,102.2952905,-0.97361,0.0019465,0.034531,NBS-LRR type resistance protein [Source:PGSC_GENE;Acc:PGSC0003DMG401017089],
PGSC0003DMG401017626,2751.139046,1334.550472,1.0437,1.47E-09,2.11E-07,Alpha-amylase [Source:PGSC_GENE;Acc:PGSC0003DMG401017626],
PGSC0003DMG401017675,149.553198,287.1823464,-0.94131,4.01E-05,0.0016857,Binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG401017675],
PGSC0003DMG401018057,6.817747656,44.35204131,-2.7016,6.98E-08,6.95E-06,Cytochrome P450 [Source:PGSC_GENE;Acc:PGSC0003DMG401018057],
PGSC0003DMG401018450,74.19232692,146.524046,-0.9818,0.0027735,0.044876,Ubiquitin carboxyl-terminal hydrolase [Source:PGSC_GENE;Acc:PGSC0003DMG401018450],
